Value,Prompt,Found,Count,Found_in_Column,Name_in_Analysis,Person,Specific
Urgent,continues,False,0,,,Jeffrey Baldwin,False
1939-03-03,continues,False,0,,,Jeffrey Baldwin,False
Emergency,continues,True,2855,Multiple Rows: Admission Type,Jeremy Smith,Jeremy Smith,True
Emergency,continues,False,0,,,Jeremy Smith,False
Female,continues,True,4443,Multiple Rows: Legal gender,Jodi Flores,Jodi Flores,True
Urgent,continues,True,3001,Multiple Rows: Admission Type,None,Jodi Flores,False
Urgent,continues,False,0,,,Jodi Flores,False
Female,continues,False,0,,,Jodi Flores,False
Elective,continues,True,2879,Multiple Rows: Admission Type,Jordan Carr,Jordan Carr,True
Elective,continues,False,0,,,Jordan Carr,False
1975-01-18,continues,True,1,DOB,Jordan Carr,Jordan Carr,True
1975-01-18,continues,False,0,,,Jordan Carr,False
Elective,continues,True,2879,Multiple Rows: Admission Type,None,Joseph Nash,False
Elective,continues,False,0,,,Joseph Nash,False
Urgent,continues,True,3001,Multiple Rows: Admission Type,None,Justin Jordan,False
Urgent,continues,False,0,,,Justin Jordan,False
Jason Young,continues,True,4,"Name, RN","Jason Young, Mary Haney, James Dunlap",Kevin Gray,False
Jason Young,continues,False,0,,,Kevin Gray,False
2023-12-30,continues,True,13,"Date of Visit, Date of Discharge","Danielle Wade, Emily Patel, Melinda Porter, Jacqueline Brock, Kellie Montoya, Christian Wolfe, Janet Mckee, Daniel Gonzales, Cody Acosta, Charles Kane, Meghan Perkins, Christopher Morrow, Justin Chaney",Kristy Rodriguez,False
Emergency,continues,True,2855,Multiple Rows: Admission Type,None,Kristy Rodriguez,False
Urgent,continues,True,3001,Multiple Rows: Admission Type,None,Kristy Rodriguez,False
Emergency,continues,False,0,,,Kristy Rodriguez,False
Urgent,continues,False,0,,,Kristy Rodriguez,False
2023-12-30,continues,False,0,,,Kristy Rodriguez,False
998-28-2861,continues,True,10,SSN,Robin Harris,Lance Duarte,False
Elective,continues,True,2879,Multiple Rows: Admission Type,Lance Duarte,Lance Duarte,True
Emergency,continues,True,2855,Multiple Rows: Admission Type,None,Lance Duarte,False
John Martinez,continues,True,3,RN,"Timothy Greer, Robert Jacobs",Lance Duarte,False
998-28-2861,continues,False,0,,,Lance Duarte,False
Elective,continues,False,0,,,Lance Duarte,False
Emergency,continues,False,0,,,Lance Duarte,False
John Martinez,continues,True,3,Doctors Name,Melissa Davis,Lance Duarte,False
John Martinez,continues,False,0,,,Lance Duarte,False
Female,continues,True,4443,Multiple Rows: Legal gender,Lauren Copeland,Lauren Copeland,True
Female,continues,False,0,,,Lauren Copeland,False
Female,continues,True,4443,Multiple Rows: Legal gender,None,Marco Chase,False
Urgent,continues,True,3001,Multiple Rows: Admission Type,None,Marco Chase,False
Urgent,continues,False,0,,,Marco Chase,False
Female,continues,False,0,,,Marco Chase,False
Stacey Thompson,continues,True,1,RN,Lucas Terrell,Marco Chase,False
Stacey Thompson,continues,False,0,,,Marco Chase,False
1985-03-05,continues,True,2,DOB,Michael Moran,Mark Wood,False
Emergency,continues,True,2855,Multiple Rows: Admission Type,None,Mark Wood,False
Emergency,continues,False,0,,,Mark Wood,False
1985-03-05,continues,False,0,,,Mark Wood,False
Elective,continues,True,2879,Multiple Rows: Admission Type,None,Mary Henderson,False
Elective,continues,False,0,,,Mary Henderson,False
Urgent,continues,True,3001,Multiple Rows: Admission Type,None,Matthew Benitez,False
Urgent,continues,False,0,,,Matthew Benitez,False
2023-02-18,continues,True,9,"Date of Visit, Date of Discharge","Derek Ortiz, Hector Ramirez, Gary Lewis, Bryan Wheeler, Colleen Coleman, Paul Chandler, Anna Thomas, Lori Gates, Brenda Morris",Matthew Maldonado,False
Emergency,continues,True,2855,Multiple Rows: Admission Type,None,Matthew Maldonado,False
Emergency,continues,False,0,,,Matthew Maldonado,False
2023-02-18,continues,False,0,,,Matthew Maldonado,False
706-53-9758,continues,True,14,SSN,Elizabeth Perez,Melissa Estrada,False
Urgent,continues,True,3001,Multiple Rows: Admission Type,Melissa Estrada,Melissa Estrada,True
706-53-9758,continues,False,0,,,Melissa Estrada,False
Urgent,continues,False,0,,,Melissa Estrada,False
Female,continues,True,4443,Multiple Rows: Legal gender,Peggy Smith,Peggy Smith,True
Female,continues,False,0,,,Peggy Smith,False
892-11-5361,continues,True,11,SSN,Justin Oliver,Rodney Butler,False
Urgent,continues,True,3001,Multiple Rows: Admission Type,None,Rodney Butler,False
892-11-5361,continues,False,0,,,Rodney Butler,False
Urgent,continues,False,0,,,Rodney Butler,False
Urgent,continues,True,3001,Multiple Rows: Admission Type,None,Sean Olsen,False
Urgent,continues,False,0,,,Sean Olsen,False
Emergency,continues,True,2855,Multiple Rows: Admission Type,None,Teresa Willis,False
Emergency,continues,False,0,,,Teresa Willis,False
William Willis,continues,True,1,Doctors Name,Ashley Dawson,Teresa Willis,False
William Willis,continues,False,0,,,Teresa Willis,False
Male,continues,True,4292,Multiple Rows: Legal gender,Timothy Lara,Timothy Lara,True
Male,continues,False,0,,,Timothy Lara,False
Urgent,continues,True,3001,Multiple Rows: Admission Type,Tyler Gutierrez,Tyler Gutierrez,True
Urgent,continues,False,0,,,Tyler Gutierrez,False
