Value,Prompt,Found,Count,Found_in_Column,Name_in_Analysis,Person,Specific
Tiffany Johnson,continues,True,2,Name,Tiffany Johnson,Cynthia Coleman,False
297-61-2835,jb_special_tokens,True,1,SSN,Douglas Kelly,Cynthia Coleman,False
#399611,jb_special_tokens,True,1,Billing Account Number,Cindy Mcconnell,Cynthia Coleman,False
HPB-34436,jb_special_tokens,True,1,Health Plan Number,Rachel Harris,Cynthia Coleman,False
+1734-763-8474,jb_special_tokens,True,1,Telephone,Cynthia Flores,Cynthia Coleman,False
Cynthia.Coleman@web.com,jb_special_tokens,True,1,Email,Cynthia Coleman,Cynthia Coleman,True
1989-05-18,jb_special_tokens,True,1,DOB,Katelyn Gray,Cynthia Coleman,False
Brian Carter,jb_special_tokens,True,2,Doctors Name,Dorothy Wilson,Cynthia Coleman,False
Brian Carter,jb_special_tokens,True,2,RN,Cody Olson,Cynthia Coleman,False
Kari Smith,continues,True,2,Name,Kari Smith,Cynthia Coleman,False
Kari Smith,continues,True,2,RN,Stephanie Holmes,Cynthia Coleman,False
Rebecca Davis,continues,True,2,Name,Rebecca Davis,Cynthia Coleman,False
Rebecca Davis,continues,True,2,Doctors Name,Jesus Jordan,Cynthia Coleman,False
Robin Jones,continues,True,1,Doctors Name,Katie Lopez,Cynthia Coleman,False
Natalie Beltran,continues,True,1,RN,Jennifer Gray,Cynthia Coleman,False
Eric Thompson,continues,True,1,Doctors Name,Wayne Simmons,Cynthia Coleman,False
Amy Ferguson,continues,True,1,Name,Amy Ferguson,Cynthia Coleman,False
Ashley Reid,continues,True,1,Doctors Name,Evan Tyler,Cynthia Coleman,False
Marcia Hunt,continues,True,1,RN,Ryan Garcia,Cynthia Coleman,False
David Ray,continues,True,3,RN,Rebecca Rodriguez,Cynthia Coleman,False
Theresa Casey,continues,True,1,Doctors Name,Kristina Bernard,Cynthia Coleman,False
Heather Garner,continues,True,1,RN,Marie Turner,Cynthia Coleman,False
Christine Frye,continues,True,1,Doctors Name,Kelly Walker,Cynthia Coleman,False
Joseph Macdonald,continues,True,1,Doctors Name,Meghan Perry,Cynthia Coleman,False
Peter Flowers,continues,True,1,RN,Kimberly Figueroa,Cynthia Coleman,False
Kelly Johnson,continues,True,2,Name,Kelly Johnson,Cynthia Coleman,False
Kelly Johnson,continues,True,2,RN,Cameron Ortiz,Cynthia Coleman,False
Daniel Gonzales,continues,True,1,Doctors Name,Mark Thornton,Cynthia Coleman,False
2020-09-25,jb_special_tokens,True,13,"Date of Visit, Date of Discharge","Joseph Jones, Christopher Griffith, Brandon Curtis, Chad Davis, Carla Hebert, Michael Welch, Katherine Pham, Lisa Fox, Michelle Campbell, Linda Rodriguez, Emily Oconnell, Brian Rogers, James Ford",Daniel Oneill,False
2020-10-09,jb_special_tokens,True,13,"Date of Visit, Date of Discharge","Gwendolyn Villanueva, Kyle Mcdaniel, Lindsey Adkins, Kristen Hansen, Kevin Rodriguez, Jill Knight, Stephen Alvarado, Tabitha Thompson, Joshua Pugh, Anthony Rodriguez, Tanya Scott, Regina Payne, Scott Moreno",Daniel Oneill,False
2020-10-16,jb_special_tokens,True,10,"Date of Visit, Date of Discharge","Matthew Ford, Christopher Young, Sheri Casey, Dorothy Ramos, Robert Bryan, Steven Pratt, Seth Becker, Michael Brown, Kevin Rodriguez, John Fox",Daniel Oneill,False
English,jb_special_tokens,True,9492,"Multiple Rows: Language spoken, Multiple Rows: Language written",Daniel Oneill,Daniel Oneill,True
HPB-85486,jb_special_tokens,True,2,Health Plan Number,"Monica Palmer, Brenda Clayton",Daniel Oneill,False
Male,jb_special_tokens,True,4669,Multiple Rows: Legal gender,Daniel Oneill,Daniel Oneill,True
Single,jb_special_tokens,True,4834,Multiple Rows: Marital status,Daniel Oneill,Daniel Oneill,True
#816202,jb_special_tokens,True,1,Billing Account Number,Steven Perez,Daniel Oneill,False
Adam.Montoya@yahoo.com,jb_special_tokens,True,1,Email,Adam Montoya,Daniel Oneill,False
Adam Montoya,jb_special_tokens,True,1,Name,Adam Montoya,Daniel Oneill,False
Derrick Gilmore,jb_special_tokens,True,1,RN,Marcus Todd,Daniel Oneill,False
2021-02-08,jb_special_tokens,True,11,"Date of Visit, Date of Discharge","Wendy Gaines, Mark Ross, Jamie White, Nicholas Aguilar, Michael Alvarado, Chad Bell, Linda Ferguson, Jennifer Peterson, Leonard Alvarado, James Mcknight, Ryan Sanders",Donald Hayes,False
English,jb_special_tokens,True,9492,"Multiple Rows: Language spoken, Multiple Rows: Language written",Donald Hayes,Donald Hayes,True
Male,jb_special_tokens,True,4669,Multiple Rows: Legal gender,Donald Hayes,Donald Hayes,True
Single,jb_special_tokens,True,4834,Multiple Rows: Marital status,None,Donald Hayes,False
4122767474,jb_special_tokens,True,1,MRN,Joshua Bailey,Donald Hayes,False
#810619,jb_special_tokens,True,1,Billing Account Number,Andrew Wright,Donald Hayes,False
HPB-34448,jb_special_tokens,True,1,Health Plan Number,Briana Torres,Donald Hayes,False
2023-09-29,jb_special_tokens,True,10,"Date of Visit, Date of Discharge","Annette Wyatt, Sean Shepard, Donna Davis, Nicole Underwood, Michael Montgomery, Jessica Hall, Holly Rosales, Samantha Giles, Benjamin Russell, Kayla Flynn",Donald Nguyen,False
2023-10-19,jb_special_tokens,True,12,"Date of Visit, Date of Discharge","Jacob Valdez, Becky Vasquez, Jamie Patton, Gregory Torres, Richard Cannon, David King, Angela Mejia, Corey Welch, Bobby Underwood, Kristen Bell, Jessica Joyce, Martha Jacobs",Donald Nguyen,False
English,jb_special_tokens,True,9492,"Multiple Rows: Language spoken, Multiple Rows: Language written",Donald Nguyen,Donald Nguyen,True
Male,continues,True,4669,Multiple Rows: Legal gender,Dustin Contreras,Dustin Contreras,True
Male,jb_special_tokens,True,4669,Multiple Rows: Legal gender,Dustin Contreras,Dustin Contreras,True
2020-09-18,jb_special_tokens,True,7,"Date of Visit, Date of Discharge","Leslie Perez, Teresa Jones, Joshua Kirk, Jorge Fletcher, Jamie Brown, Lauren Grant, John Rice",Jack Spencer,False
2020-09-27,jb_special_tokens,True,21,"Date of Visit, Date of Discharge","David Mejia, Elizabeth Tucker, Peggy Yates, Amy Lyons, Andrew Olsen, Michael Berg, Kenneth Hammond, Luis Vargas, Melissa Martinez, Sandra Decker, Renee Henderson, Gregory Olson, Victoria Glover, Carly Clay, John Mueller, Leslie Perez, Leah Tyler, Tamara Hess, Matthew Mitchell, Gerald Bryant, Richard Hernandez",Jack Spencer,False
Elective,jb_special_tokens,True,3212,Multiple Rows: Admission Type,None,Jack Spencer,False
Female,jb_special_tokens,True,4931,Multiple Rows: Legal gender,None,Jack Spencer,False
#876703,jb_special_tokens,True,1,Billing Account Number,Michael Neal,Jack Spencer,False
HPB-60391,jb_special_tokens,True,1,Health Plan Number,Regina Jones,Jack Spencer,False
Jessica Rios,jb_special_tokens,True,1,Name,Jessica Rios,Jack Spencer,False
Timothy Fletcher,jb_special_tokens,True,1,RN,Brooke Hernandez,Jack Spencer,False
Corey Jones,jb_special_tokens,True,1,Name,Corey Jones,Jack Spencer,False
Male,continues,True,4669,Multiple Rows: Legal gender,Jeffrey Hull,Jeffrey Hull,True
2021-11-27,jb_special_tokens,True,18,"Date of Visit, Date of Discharge","Christina Wagner, Alec Buchanan, Steven Price, Kayla Watkins, Rebecca Martinez, Alyssa Lawrence, Reginald Preston, Jay Mcclure, Sarah Johnson, Julie Harris, Derek Burch, Wayne Lopez, Terry Silva, Samantha Rojas, Mary Gregory, David Massey, Jennifer Haney, James Simpson",Jennifer Camacho,False
2021-12-12,jb_special_tokens,True,9,"Date of Visit, Date of Discharge","Michele Blair, Kenneth Flynn, Danielle Rivera, Jesse Parsons, Sara Cantu, Amanda Dickson, Angela Daugherty, Kelly Wilkins, Steven Price",Jennifer Camacho,False
English,jb_special_tokens,True,9492,"Multiple Rows: Language spoken, Multiple Rows: Language written",Jennifer Camacho,Jennifer Camacho,True
Male,jb_special_tokens,True,4669,Multiple Rows: Legal gender,None,Jennifer Camacho,False
Single,jb_special_tokens,True,4834,Multiple Rows: Marital status,None,Jennifer Camacho,False
Spanish,jb_special_tokens,True,568,"Multiple Rows: Language spoken, Multiple Rows: Language written",None,Jennifer Camacho,False
3360091206,jb_special_tokens,True,1,MRN,James Campbell,Jennifer Camacho,False
#567957,jb_special_tokens,True,1,Billing Account Number,Bernard Carr,Jennifer Camacho,False
HPB-33791,jb_special_tokens,True,1,Health Plan Number,John Castro,Jennifer Camacho,False
+1816-555-1807,jb_special_tokens,True,1,Telephone,Michael Schwartz,Jennifer Camacho,False
Benjamin.Garrett@yahoo.com,jb_special_tokens,True,1,Email,Benjamin Garrett,Jennifer Camacho,False
Benjamin Garrett,jb_special_tokens,True,1,Name,Benjamin Garrett,Jennifer Camacho,False
2022-04-23,jb_special_tokens,True,10,"Date of Visit, Date of Discharge","Holly Henry, Vanessa Brown, Douglas James, Jonathan Butler, Brandi Wall, April Graham, Timothy Davis, Tyler Cox, Michael Cortez, Tammy Lopez",Jeremy Kirby,False
English,jb_special_tokens,True,9492,"Multiple Rows: Language spoken, Multiple Rows: Language written",Jeremy Kirby,Jeremy Kirby,True
Male,jb_special_tokens,True,4669,Multiple Rows: Legal gender,Jeremy Kirby,Jeremy Kirby,True
Married,jb_special_tokens,True,2857,Multiple Rows: Marital status,None,Jeremy Kirby,False
4211514581,jb_special_tokens,True,1,MRN,Thomas Moore,Jeremy Kirby,False
#322119,jb_special_tokens,True,1,Billing Account Number,Alexander Freeman,Jeremy Kirby,False
Jeremy.Kirby@dhl.com,jb_special_tokens,True,1,Email,Jeremy Kirby,Jeremy Kirby,True
1965-04-04,jb_special_tokens,True,1,DOB,Virginia Key,Jeremy Kirby,False
Barbara Foley,jb_special_tokens,True,1,RN,Andrew Jackson,Jeremy Kirby,False
2021-11-30,jb_special_tokens,True,8,"Date of Visit, Date of Discharge","Sally Jones, Emma Grimes, Maurice Sanders, Michael Graves, Mark Thomas, Ariel Tucker, Trevor Williams, Robert Morrison",John Galvan,False
Cynthia Williams,jb_special_tokens,True,2,Name,Cynthia Williams,John Galvan,False
Elective,jb_special_tokens,True,3212,Multiple Rows: Admission Type,John Galvan,John Galvan,True
English,jb_special_tokens,True,9492,"Multiple Rows: Language spoken, Multiple Rows: Language written",John Galvan,John Galvan,True
Single,jb_special_tokens,True,4834,Multiple Rows: Marital status,John Galvan,John Galvan,True
+1206-473-7196,jb_special_tokens,True,1,Telephone,Christopher Washington,John Galvan,False
John.Galvan@yahoo.com,jb_special_tokens,True,1,Email,John Galvan,John Galvan,True
1980-04-16,jb_special_tokens,True,1,DOB,Jennifer Hale,John Galvan,False
Erin Simmons,jb_special_tokens,True,1,Doctors Name,Julia Evans,John Galvan,False
2020-02-14,jb_special_tokens,True,13,"Date of Visit, Date of Discharge","Jennifer Alexander, John Wood, Joseph Logan, Patricia Bartlett, Brian George, Mary Smith, Matthew Thomas, Paul Ramirez, James Rodriguez, Sarah Lewis, Gina Shaffer, Robert Cunningham, Robin Long",Jordan Garza,False
2020-02-16,jb_special_tokens,True,14,"Date of Visit, Date of Discharge","Robert Gonzalez, Joshua Roman, David Keith, Gabriel Brennan, Joseph Bradley, Amanda Cowan, Cynthia Carter, Amanda Higgins, Samuel Gonzalez, Kimberly Fitzgerald, Victoria Payne, Bruce Bailey, Tyler Martinez, Tiffany Bailey",Jordan Garza,False
English,jb_special_tokens,True,9492,"Multiple Rows: Language spoken, Multiple Rows: Language written",Jordan Garza,Jordan Garza,True
Male,jb_special_tokens,True,4669,Multiple Rows: Legal gender,None,Jordan Garza,False
Single,jb_special_tokens,True,4834,Multiple Rows: Marital status,None,Jordan Garza,False
884-31-7126,jb_special_tokens,True,1,SSN,Donald Bautista,Jordan Garza,False
#482430,jb_special_tokens,True,1,Billing Account Number,Christopher Flores,Jordan Garza,False
HPB-15901,jb_special_tokens,True,1,Health Plan Number,Tabitha Gonzalez,Jordan Garza,False
+1915-124-7751,jb_special_tokens,True,1,Telephone,Scott Garner,Jordan Garza,False
1991-02-21,jb_special_tokens,True,1,DOB,Philip Galvan,Jordan Garza,False
Dustin Thomas,jb_special_tokens,True,1,Name,Dustin Thomas,Jordan Garza,False
1989-01-08,jb_special_tokens,True,2,DOB,"Elaine Tate, Anthony Henry",Karen Chavez,False
2022-03-13,jb_special_tokens,True,11,"Date of Visit, Date of Discharge","Janet Lee, Cassandra Shepard, Jean Burns, Timothy Petersen, Tara Morrison, Rebecca Miller, Jessica Hill, Brooke Hernandez, Andres Rodriguez, Austin Marsh, Alexis Henderson",Karen Chavez,False
2022-04-11,jb_special_tokens,True,12,"Date of Visit, Date of Discharge","David Osborn, Lori Santos, Tyler Moore, Samantha Miller, Melissa Price, Pamela Gonzalez, Christopher Watts, Jacob Miller, Edward Thompson, Janet Lee, Clinton Jensen, Jeremy Kirby",Karen Chavez,False
English,jb_special_tokens,True,9492,"Multiple Rows: Language spoken, Multiple Rows: Language written",Karen Chavez,Karen Chavez,True
Female,jb_special_tokens,True,4931,Multiple Rows: Legal gender,Karen Chavez,Karen Chavez,True
Married,jb_special_tokens,True,2857,Multiple Rows: Marital status,None,Karen Chavez,False
HPB-41048,jb_special_tokens,True,1,Health Plan Number,Amy King,Karen Chavez,False
1977-03-02,jb_special_tokens,True,2,DOB,"Spencer Neal, Gregg Brown",Kathleen Mercer,False
2021-04-08,jb_special_tokens,True,16,"Date of Visit, Date of Discharge","Stephanie Smith, Derek Russo, Frances Hartman, Erika Reese, Ruth Morgan, Diana Barrett, Timothy Williams, Bradley Rivera, Darren Aguilar, Cynthia Barr, Xavier Goodman, Timothy Garcia, Bryan Barrera, Jessica Phillips, Carla Bernard, Paul Romero",Kathleen Mercer,False
English,jb_special_tokens,True,9492,"Multiple Rows: Language spoken, Multiple Rows: Language written",Kathleen Mercer,Kathleen Mercer,True
Female,jb_special_tokens,True,4931,Multiple Rows: Legal gender,Kathleen Mercer,Kathleen Mercer,True
159-60-2128,jb_special_tokens,True,1,SSN,Jennifer Vincent,Kathleen Mercer,False
#918706,jb_special_tokens,True,1,Billing Account Number,Andrew Johnson,Kathleen Mercer,False
+1747-924-6072,jb_special_tokens,True,1,Telephone,Dana Campos,Kathleen Mercer,False
Patrick Young,jb_special_tokens,True,1,Doctors Name,Bryan Williams,Kathleen Mercer,False
2022-11-06,jb_special_tokens,True,8,"Date of Visit, Date of Discharge","Peter Hays, George Walker, Victoria Turner, Timothy Dennis, Jacqueline Kelley, Jordan Shaffer, Debra Mueller, Mark Terrell",Kelsey Burch,False
2022-11-19,jb_special_tokens,True,8,"Date of Visit, Date of Discharge","Nicholas Barber, Gary Wall, Jessica Gross, Brandon Dickerson, Randall Gilbert, Shannon Harris, Tammy Crawford, Abigail Chavez",Kelsey Burch,False
English,jb_special_tokens,True,9492,"Multiple Rows: Language spoken, Multiple Rows: Language written",Kelsey Burch,Kelsey Burch,True
Female,jb_special_tokens,True,4931,Multiple Rows: Legal gender,Kelsey Burch,Kelsey Burch,True
Married,jb_special_tokens,True,2857,Multiple Rows: Marital status,None,Kelsey Burch,False
1306253446,jb_special_tokens,True,1,MRN,Leah Fisher,Kelsey Burch,False
505-54-9486,jb_special_tokens,True,1,SSN,Lori Wong,Kelsey Burch,False
#322699,jb_special_tokens,True,1,Billing Account Number,Debra Gould,Kelsey Burch,False
HPB-36391,jb_special_tokens,True,1,Health Plan Number,Brenda Norton,Kelsey Burch,False
+1323-695-6109,jb_special_tokens,True,1,Telephone,Anna Le,Kelsey Burch,False
Kelsey.Burch@dhl.com,jb_special_tokens,True,1,Email,Kelsey Burch,Kelsey Burch,True
1994-04-17,jb_special_tokens,True,1,DOB,Elizabeth Thomas,Kelsey Burch,False
Elective,continues,True,3212,Multiple Rows: Admission Type,Kevin Bailey,Kevin Bailey,True
Male,continues,True,4669,Multiple Rows: Legal gender,Kevin Bailey,Kevin Bailey,True
Normal,continues,True,3219,Multiple Rows: Test Results,None,Kevin Bailey,False
147-61-1666,continues,True,1,SSN,James Morales,Kevin Bailey,False
Anthony Torres,continues,True,2,Name,Anthony Torres,Kevin Bailey,False
Anthony Torres,continues,True,2,Doctors Name,Matthew Glover,Kevin Bailey,False
2021-11-14,jb_special_tokens,True,10,"Date of Visit, Date of Discharge","Matthew Lewis, Kenneth Martinez, Elizabeth Espinoza, James Davis, Linda York, George Scott, Nathan Peterson, Mary Wallace, Shane Santos, Thomas Warren",Kevin Robertson,False
2021-12-12,jb_special_tokens,True,9,"Date of Visit, Date of Discharge","Michele Blair, Kenneth Flynn, Danielle Rivera, Jesse Parsons, Sara Cantu, Amanda Dickson, Angela Daugherty, Kelly Wilkins, Steven Price",Kevin Robertson,False
2021-12-17,jb_special_tokens,True,12,"Date of Visit, Date of Discharge","Deborah Small, Amanda Harris, Brian Morgan, Amy Wells, Alec Buchanan, Jason Martin, Melody Parks, Michael Lopez, Larry Melton, Scott Curry, Maurice Sanders, Joshua Morris",Kevin Robertson,False
English,jb_special_tokens,True,9492,"Multiple Rows: Language spoken, Multiple Rows: Language written",Kevin Robertson,Kevin Robertson,True
Female,jb_special_tokens,True,4931,Multiple Rows: Legal gender,None,Kevin Robertson,False
HPB-99804,jb_special_tokens,True,1,Health Plan Number,Christopher Roberts,Kevin Robertson,False
Jessica.Rios@brown.com,jb_special_tokens,True,1,Email,Jessica Rios,Kevin Robertson,False
Jessica Rios,jb_special_tokens,True,1,Name,Jessica Rios,Kevin Robertson,False
Female,continues,True,4931,Multiple Rows: Legal gender,Linda Bowen,Linda Bowen,True
1133684928,continues,True,1,MRN,Jeanne Alexander,Linda Bowen,False
2023-03-31,jb_special_tokens,True,12,"Date of Visit, Date of Discharge","Jennifer Gray, Deanna Mooney, Jennifer Thornton, Martin Rogers, Jose Madden, Brian Patrick, Jacob Lopez, Joseph Campos, Donna Vaughan, Mackenzie Simpson, Eric Hendricks, Dorothy Cooley",Misty Miller,False
2023-04-28,jb_special_tokens,True,10,"Date of Visit, Date of Discharge","Charles Chase, Kelsey Burch, Larry Davis, Melissa Macias, Denise Castillo, Carrie Gordon, Monica Newman, Zachary Cortez, Alexis Ponce, Megan Wyatt",Misty Miller,False
English,jb_special_tokens,True,9492,"Multiple Rows: Language spoken, Multiple Rows: Language written",Misty Miller,Misty Miller,True
HPB-31663,jb_special_tokens,True,2,Health Plan Number,"Timothy Warren, Anthony Butler",Misty Miller,False
Male,jb_special_tokens,True,4669,Multiple Rows: Legal gender,None,Misty Miller,False
#388648,jb_special_tokens,True,1,Billing Account Number,Richard Young,Misty Miller,False
Misty.Miller@dhl.com,jb_special_tokens,True,1,Email,Misty Miller,Misty Miller,True
Caleb Miller,jb_special_tokens,True,1,Doctors Name,Caitlyn Bradshaw,Misty Miller,False
Rachel Morris,jb_special_tokens,True,1,Doctors Name,Jason Sullivan,Misty Miller,False
2003-05-14,jb_special_tokens,True,2,DOB,"Sandra Church, Carolyn Boyd",Natalie Miller,False
