Value,Prompt,Found,Count,Found_in_Column,Name_in_Analysis,Person,Specific
Melissa Ford,jb_special_tokens,True,3,RN,Michael Perez,Maria Trujillo,False
Elective,continues,True,3212,Multiple Rows: Admission Type,Mary Avila,Mary Avila,True
Normal,continues,True,3219,Multiple Rows: Test Results,None,Mary Avila,False
2023-12-16,continues,True,10,"Date of Visit, Date of Discharge","Melinda Hernandez, Anthony Baker, Tara Byrd, Barry Mccormick, Michelle Brown, Monique Garcia, Jessica Rios, Jenna Phelps, Sandra Hoffman, Victoria Richardson",Mathew Rice,False
English,continues,True,9492,"Multiple Rows: Language spoken, Multiple Rows: Language written",Mathew Rice,Mathew Rice,True
German,continues,True,368,"Multiple Rows: Language spoken, Multiple Rows: Language written",None,Mathew Rice,False
Male,continues,True,4669,Multiple Rows: Legal gender,Mathew Rice,Mathew Rice,True
Single,continues,True,4834,Multiple Rows: Marital status,Mathew Rice,Mathew Rice,True
809-14-4245,continues,True,1,SSN,Jeffery Robinson,Mathew Rice,False
#450715,continues,True,1,Billing Account Number,Caleb Pham,Mathew Rice,False
HPB-35902,continues,True,1,Health Plan Number,Seth Martinez,Mathew Rice,False
Mathew.Rice@gmx.com,continues,True,1,Email,Mathew Rice,Mathew Rice,True
1966-01-25,continues,True,2,DOB,"Jennifer Miller, Sarah Jenkins",Misty Miller,False
2020-02-02,continues,True,10,"Date of Visit, Date of Discharge","Melanie Hudson, Cynthia Carter, Natalie Rice, Stacey Lee, Bryan Williams, Adam Miller, Carol Hill, Sandra Brown, Dylan Gray, Suzanne Monroe",Misty Miller,False
2020-03-15,continues,True,12,"Date of Visit, Date of Discharge","Christine Harrington, Michael Flores, Kelly Lara, Andrea Schmidt, Heather Larson, Nathan Gutierrez, Christopher Rowe, Christopher Mejia, Anthony Wilson, Gabriel Brennan, Dominique Castro, Randall Thompson",Misty Miller,False
2020-04-03,continues,True,12,"Date of Visit, Date of Discharge","Kyle Ross, Mia Cook, John Montgomery, Stacy Sullivan, Veronica Brown, Ryan Patrick, Rodney Jackson, Isaiah Morris, Denise Day, Maria Snyder, Karen Nguyen, Megan Beard",Misty Miller,False
English,continues,True,9492,"Multiple Rows: Language spoken, Multiple Rows: Language written",Misty Miller,Misty Miller,True
Female,continues,True,4931,Multiple Rows: Legal gender,Misty Miller,Misty Miller,True
German,continues,True,368,"Multiple Rows: Language spoken, Multiple Rows: Language written",None,Misty Miller,False
Single,continues,True,4834,Multiple Rows: Marital status,Misty Miller,Misty Miller,True
+1260-994-6828,continues,True,1,Telephone,Lisa Finley,Misty Miller,False
Misty.Miller@dhl.com,continues,True,1,Email,Misty Miller,Misty Miller,True
Male,continues,True,4669,Multiple Rows: Legal gender,Nathan Jennings,Nathan Jennings,True
9030428210,continues,True,1,MRN,Fred Kennedy,Nathan Jennings,False
2020-12-21,continues,True,14,"Date of Visit, Date of Discharge","Heather Allison, Amber Trujillo, Daniel Pearson, Howard Dean, Donald Kelly, Teresa Ruiz, Kristie Schneider, Melissa Woodward, Haley Nelson, Mary Waters, Jason Daniels, Monica Johnson, Janet Holmes, Alyssa Mitchell",Peter Holland,False
Male,continues,True,4669,Multiple Rows: Legal gender,Peter Holland,Peter Holland,True
Christopher Burton,continues,True,3,Name,Christopher Burton,Raymond Rice,False
Male,continues,True,4669,Multiple Rows: Legal gender,Raymond Rice,Raymond Rice,True
Christopher Burton,continues,True,3,Doctors Name,Lisa Coffey,Raymond Rice,False
English,continues,True,9492,"Multiple Rows: Language spoken, Multiple Rows: Language written",Rebecca Mullins,Rebecca Mullins,True
Joseph Jones,continues,True,6,Name,Joseph Jones,Rebecca Mullins,False
Single,continues,True,4834,Multiple Rows: Marital status,None,Rebecca Mullins,False
Rebecca.Mullins@gmx.com,continues,True,1,Email,Rebecca Mullins,Rebecca Mullins,True
Joseph Jones,continues,True,6,Doctors Name,Carrie Cox,Rebecca Mullins,False
Joseph Jones,continues,True,6,RN,Lisa Mendez,Rebecca Mullins,False
Abnormal,continues,True,3193,Multiple Rows: Test Results,None,Rebekah White,False
Urgent,continues,True,3198,Multiple Rows: Admission Type,Rebekah White,Rebekah White,True
William White,continues,True,1,Name,William White,Rebekah White,False
Renee.Anderson@web.com,jb_special_tokens,True,1,Email,Renee Anderson,Renee Anderson,True
Male,continues,True,4669,Multiple Rows: Legal gender,Ryan Howard,Ryan Howard,True
2021-06-28,jb_special_tokens,True,14,"Date of Visit, Date of Discharge","William Higgins, Joshua Wong, Christopher Mitchell, Kristin Hicks, Jeffrey Martinez, Felicia Marsh, Carrie Ford, Michael Wright, Cristian Cooper, David Mullins, Dennis Mclaughlin, Michael Smith, Angela Martin, Mark Thornton",Samuel Terry,False
2021-07-07,jb_special_tokens,True,7,"Date of Visit, Date of Discharge","Lisa Brown, Luke Murphy, Ronald Duffy, Jeffrey Martinez, Robert Higgins, Lisa Blair, Phillip Jackson",Samuel Terry,False
Elective,continues,True,3212,Multiple Rows: Admission Type,Samuel Terry,Samuel Terry,True
Elective,jb_special_tokens,True,3212,Multiple Rows: Admission Type,Samuel Terry,Samuel Terry,True
Male,jb_special_tokens,True,4669,Multiple Rows: Legal gender,Samuel Terry,Samuel Terry,True
Single,jb_special_tokens,True,4834,Multiple Rows: Marital status,None,Samuel Terry,False
HPB-42834,jb_special_tokens,True,1,Health Plan Number,Marissa Russell,Samuel Terry,False
Inconclusive,continues,True,3188,Multiple Rows: Test Results,None,Trevor Page,False
Urgent,continues,True,3198,Multiple Rows: Admission Type,None,Trevor Page,False
Kenneth Clark,continues,True,1,Name,Kenneth Clark,Trevor Page,False
2019-10-01,continues,True,16,"Date of Visit, Date of Discharge","Sarah Smith, Hannah Dodson, Rachel Allison, Kyle White, Danielle Clark, Courtney Wilson, Jason Burns, Ashley Randall, Amber Stephens, Shannon Brooks, Carrie Quinn, Eric Mclaughlin, Hannah Andersen, Frank Webb, Thomas Mitchell, Laura Hernandez",William Padilla,False
2019-10-13,continues,True,8,"Date of Visit, Date of Discharge","Felicia Evans, Kevin Whitaker, William Lopez, Patty Powell, Ashley Randall, Michael Jacobs, Christopher Stanton, Amanda Stephens",William Padilla,False
Emergency,continues,True,3190,Multiple Rows: Admission Type,None,William Padilla,False
English,continues,True,9492,"Multiple Rows: Language spoken, Multiple Rows: Language written",William Padilla,William Padilla,True
Inconclusive,continues,True,3188,Multiple Rows: Test Results,None,William Padilla,False
Male,continues,True,4669,Multiple Rows: Legal gender,William Padilla,William Padilla,True
Married,continues,True,2857,Multiple Rows: Marital status,William Padilla,William Padilla,True
+1463-238-1923,continues,True,1,Telephone,Craig Patterson,William Padilla,False
Joseph Becker,continues,True,1,RN,Alicia Harvey,William Padilla,False
Male,continues,True,4669,Multiple Rows: Legal gender,Zachary Cortez,Zachary Cortez,True
9030428210,continues,True,1,MRN,Fred Kennedy,Zachary Cortez,False
